Time intervals: [(0.0, 0.14189395308494568), (0.14189395308494568, 0.28378790616989136), (0.28378790616989136, 0.42568185925483704)]

============================================================
Interval 1/3: t in [0.0000, 0.1419]
============================================================
Supporting backend tensorflow.compat.v1

Compiling a VI method

Iteration:  3100 , loss:  -18574.143
Iteration:  3200 , loss:  -18956.95
Iteration:  3300 , loss:  -19417.355
Iteration:  3400 , loss:  -19241.566
Iteration:  3500 , loss:  -19239.895
Iteration:  3600 , loss:  -18997.678
Iteration:  3700 , loss:  -18995.441
Iteration:  3800 , loss:  -19873.46
Iteration:  3900 , loss:  -19180.395
Iteration:  4000 , loss:  -19920.744
Iteration:  4100 , loss:  -19624.568
Iteration:  4200 , loss:  -19803.111
Iteration:  4300 , loss:  -20236.066
Iteration:  4400 , loss:  -19878.11
Iteration:  4500 , loss:  -20094.877
Iteration:  4600 , loss:  -20455.154
Iteration:  4700 , loss:  -20338.053
Iteration:  4800 , loss:  -20486.219
Iteration:  4900 , loss:  -20697.412
Iteration:  5000 , loss:  -20720.016
Iteration:  5100 , loss:  -20849.002
Iteration:  5200 , loss:  -21137.889
Iteration:  5300 , loss:  -21080.389
Iteration:  5400 , loss:  -21228.898
Iteration:  5500 , loss:  -21466.812
Iteration:  5600 , loss:  -21482.213
Iteration:  5700 , loss:  -21654.176
Iteration:  5800 , loss:  -21749.584
Iteration:  5900 , loss:  -21839.66
Iteration:  6000 , loss:  -21797.238
Iteration:  6100 , loss:  -22200.215
Iteration:  6200 , loss:  -22356.84
Iteration:  6300 , loss:  -22472.871
Iteration:  6400 , loss:  -22690.305
Iteration:  6500 , loss:  -22763.969
Iteration:  6600 , loss:  -23030.117
Iteration:  6700 , loss:  -23082.023
Iteration:  6800 , loss:  -23187.793
Iteration:  6900 , loss:  -23378.027
Iteration:  7000 , loss:  -23548.957
Iteration:  7100 , loss:  -23675.92
Iteration:  7200 , loss:  -23859.633
Iteration:  7300 , loss:  -24050.234
Iteration:  7400 , loss:  -24269.168
Iteration:  7500 , loss:  -24443.58
Iteration:  7600 , loss:  -24571.342
Iteration:  7700 , loss:  -24678.328
Iteration:  7800 , loss:  -24906.3
Iteration:  7900 , loss:  -25134.492
Iteration:  8000 , loss:  -25291.828
Iteration:  8100 , loss:  -25432.389
Iteration:  8200 , loss:  -25649.188
Iteration:  8300 , loss:  -25692.473
Iteration:  8400 , loss:  -26014.31
Iteration:  8500 , loss:  -26062.441
Iteration:  8600 , loss:  -26270.895
Iteration:  8700 , loss:  -26434.621
Iteration:  8800 , loss:  -26612.307
Iteration:  8900 , loss:  -26724.445
Iteration:  9000 , loss:  -26860.426
Iteration:  9100 , loss:  -27017.14
Iteration:  9200 , loss:  -27065.648
Iteration:  9300 , loss:  -27202.898
Iteration:  9400 , loss:  -27233.494
Iteration:  9500 , loss:  -27416.988
